cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
1067	1	455.315	1	455.315	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1067###	 	G1,	301.8	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1067	1	0	11-Ketofusidic acid	1	NIST17;	30
524	1	576.37	1	576.37	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:524###	 	G1,	282.01	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=524	1	1	N/A	0	N/A	45
525	1	977.495	1	977.495	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:525###	 	G1,	227.38	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=525	1	0	N/A	0	N/A	41
526	1	785.59	1	785.59	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:526###	 	G1,	285.33	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=526	1	0	Spectral Match to Deoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
527	1	565.294	1	565.294	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:527###	 	G1,	171.32	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=527	1	0	N/A	0	N/A	39
520	1	908.561	2	454.781	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:520###	 	G1,	132.7	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=520	1	0	N/A	0	N/A	139
521	1	453.231	1	453.231	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:521###	 	G1,	220.98	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=521	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
522	1	348.326	1	348.326	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:522###	 	G1,	264.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=522	1	1	Spectral Match to Benzyldodecyldimethylammonium from NIST14	1	GNPS-NIST14-MATCHES;	46
523	1	514.284	1	514.284	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:523###	 	G1,	178.57	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=523	1	1	Taurocholic acid	1	NIST17;	47
1014	1	711.405	2	356.202	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1014###	 	G1,	135.53	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1014	1	1	N/A	0	N/A	-1
1015	1	492.369	1	492.369	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1015###	 	G1,	282.45	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1015	1	1	Spectral Match to Tauroursodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	49
599	1	1235.78	2	618.39	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:599###	 	G1,	169.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=599	1	1	N/A	0	N/A	139
1017	1	674.349	2	337.675	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1017###	 	G1,	119.99	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1017	1	0	N/A	0	N/A	-1
528	1	295.129	1	295.129	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:528###	 	G1,	91.44	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=528	1	1	Spectral Match to Glu Phe from METLIN	1	GNPS-NIST14-MATCHES;	-1
529	1	1263.82	2	632.408	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:529###	 	G1,	238.93	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=529	1	1	N/A	0	N/A	61
994	1	982.595	2	491.797	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:994###	 	G1,	160.6	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=994	1	0	N/A	0	N/A	105
1013	1	473.325	1	473.325	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1013###	 	G1,	299.7	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1013	1	0	Spectral Match to Sumaresinolic acid from NIST14	1	GNPS-NIST14-MATCHES;	30
1025	1	351.251	1	351.251	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1025###	 	G1,	316.78	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1025	1	0	4-Hydroxy-17.beta.-estradiol	1	NIST17;	-1
449	1	496.273	1	496.273	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:449###	 	G1,	177.89	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=449	1	1	Taurocholic acid	1	NIST17;	47
448	1	415.32	1	415.32	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:448###	 	G1,	316.78	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=448	1	0	19,20-Dihydroxy-4Z,7Z,10Z,13Z,16Z-docosapentaenoic acid	1	NIST17;	51
443	1	537.391	1	537.391	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:443###	 	G1,	190.43	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=443	1	0	N/A	0	N/A	52
442	1	592.224	1	592.224	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:442###	 	G1,	179.29	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=442	1	0	N/A	0	N/A	39
441	1	1787.75	2	894.376	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:441###	 	G1,	183.46	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=441	1	0	N/A	0	N/A	24
440	1	613.281	1	613.281	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:440###	 	G1,	226.19	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=440	1	1	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
447	1	597.286	1	597.286	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:447###	 	G1,	250.35	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=447	1	1	Spectral Match to Tauroursodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	8
446	1	237.221	1	237.221	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:446###	 	G1,	312.8	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=446	1	0	Spectral Match to cis-9-Hexadecenoic acid from NIST14	1	GNPS-NIST14-MATCHES;	23
445	1	203.061	2	102.03	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:445###	 	G1,	107.72	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=445	1	0	N/A	0	N/A	53
444	1	190.05	1	190.05	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:444###	 	G1,	164.5	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=444	1	0	2-QUINOLINECARBOXYLIC ACID	1	GNPS-EMBL-MCF;	35
108	1	520.34	1	520.34	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:108###	 	G1,	305.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=108	1	1	Spectral Match to 1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine from NIST14	1	GNPS-NIST14-MATCHES;	3
109	1	358.282	1	358.282	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:109###	 	G1,	284.44	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=109	1	1	Spectral Match to Chenodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
102	1	339.268	1	339.268	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:102###	 	G1,	300.56	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=102	1	0	Chenodeoxycholic acid	1	NIST17;	54
103	1	328.139	1	328.139	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:103###	 	G1,	34.68	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=103	1	0	N/A	0	N/A	55
100	1	480.278	1	480.278	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:100###	 	G1,	193.15	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=100	1	1	Taurocholic acid	1	NIST17;	24
101	1	498.288	1	498.288	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:101###	 	G1,	210.2	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=101	1	1	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
106	1	613.282	1	613.282	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:106###	 	G1,	200.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=106	1	1	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
107	1	408.311	1	408.311	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:107###	 	G1,	288.18	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=107	1	1	Spectral Match to 12-Ketodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
104	1	815.566	1	815.566	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:104###	 	G1,	245.48	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=104	1	0	N/A	0	N/A	41
105	1	407.279	1	407.279	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:105###	 	G1,	260.41	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=105	1	0	11.beta.,21-Dihydroxy-5.beta.-pregnane-3,20-dione	1	NIST17;	43
902	1	1119.56	3	373.852	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:902###	 	G1,	110.88	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=902	1	0	N/A	0	N/A	56
903	1	265.155	1	265.155	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:903###	 	G1,	146.24	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=903	1	0	Leu-Phe	1	NIST17;	35
39	1	817.582	1	817.582	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:39###	 	G1,	260.3	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=39	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
38	1	426.321	1	426.321	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:38###	 	G1,	260.6	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=38	1	1	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
906	1	597.285	1	597.285	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:906###	 	G1,	283.88	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=906	1	1	Spectral Match to Tauroursodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	8
907	1	401.288	2	201.144	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:907###	 	G1,	92.55	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=907	1	1	Ile-Arg	1	NIST17;	38
904	1	823.35	2	412.175	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:904###	 	G1,	105.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=904	1	0	N/A	0	N/A	57
905	1	825.453	1	825.453	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:905###	 	G1,	292.7	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=905	1	0	N/A	0	N/A	58
33	1	231.17	1	231.17	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:33###	 	G1,	57.51	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=33	1	0	Ser-Leu	1	NIST17;	35
32	1	278.19	1	278.19	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:32###	 	G1,	229.09	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=32	1	1	Spectral Match to Amitriptyline from NIST14	1	GNPS-NIST14-MATCHES;	-1
31	1	498.289	1	498.289	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:31###	 	G1,	190.04	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=31	1	1	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
30	1	205.097	1	205.097	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:30###	 	G1,	66.98	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=30	1	1	Massbank:PB006082 Tryptophan|(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid	1	MASSBANK;	40
37	1	1191.5	2	596.251	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:37###	 	G1,	190.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=37	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
36	1	374.277	1	374.277	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:36###	 	G1,	260.29	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=36	1	1	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
35	1	137.046	1	137.046	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:35###	 	G1,	25.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=35	1	1	Spectral Match to Hypoxanthine from NIST14	1	GNPS-NIST14-MATCHES;	59
34	1	391.284	1	391.284	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:34###	 	G1,	259.9	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=34	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
641	1	498.288	1	498.288	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:641###	 	G1,	178.39	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=641	1	1	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
640	1	601.26	1	601.26	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:640###	 	G1,	163.06	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=640	1	1	N/A	0	N/A	39
643	1	200.122	1	200.122	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:643###	 	G1,	46.3	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=643	1	1	N/A	0	N/A	-1
642	1	800.6	1	800.6	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:642###	 	G1,	302.21	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=642	1	1	Spectral Match to Deoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
645	1	1151.6	3	384.532	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:645###	 	G1,	115.16	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=645	1	0	N/A	0	N/A	56
644	1	1784.73	2	892.866	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:644###	 	G1,	183.11	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=644	1	1	N/A	0	N/A	60
438	1	363.213	1	363.213	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:438###	 	G1,	61.84	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=438	1	0	N/A	0	N/A	-1
439	1	641.321	1	641.321	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:439###	 	G1,	207.13	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=439	1	0	N/A	0	N/A	39
436	1	896.556	2	448.778	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:436###	 	G1,	248.85	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=436	1	0	N/A	0	N/A	61
437	1	203.061	2	102.03	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:437###	 	G1,	111.06	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=437	1	0	N/A	0	N/A	53
434	1	462.289	1	462.289	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:434###	 	G1,	182.14	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=434	1	1	N/A	0	N/A	-1
435	1	533.326	1	533.326	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:435###	 	G1,	194.14	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=435	1	0	Taurocholic acid	1	NIST17;	24
432	1	397.31	1	397.31	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:432###	 	G1,	283.86	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=432	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	-1
433	1	622.351	2	311.675	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:433###	 	G1,	152.25	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=433	1	0	Spectral Match to N-Palmitoyltaurine from NIST14	1	GNPS-NIST14-MATCHES;	-1
430	1	548.327	1	548.327	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:430###	 	G1,	228.38	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=430	1	1	N/A	0	N/A	-1
431	1	415.322	1	415.322	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:431###	 	G1,	296.81	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=431	1	0	Spectral Match to Chenodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	-1
1002	1	441.262	1	441.262	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1002###	 	G1,	309.76	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1002	1	0	1-Hexadecanoyl-2-sn-glycero-3-phosphate	1	NIST17;	50
339	1	482.292	1	482.292	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:339###	 	G1,	242.32	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=339	1	1	Spectral Match to Tauroursodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	8
338	1	508.34	1	508.34	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:338###	 	G1,	308.36	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=338	1	1	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	1	GNPS-NIST14-MATCHES;	3
335	1	196.017	2	98.5084	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:335###	 	G1,	272.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=335	1	1	N/A	0	N/A	33
334	1	269.247	1	269.247	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:334###	 	G1,	320.86	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=334	1	0	Spectral Match to Phytomonic acid from NIST14	1	GNPS-NIST14-MATCHES;	23
337	1	462.267	1	462.267	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:337###	 	G1,	196.09	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=337	1	1	Taurocholic acid	1	NIST17;	24
336	1	279.169	1	279.169	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:336###	 	G1,	127.03	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=336	1	0	Spectral Match to Phe-Leu from NIST14	1	GNPS-NIST14-MATCHES;	35
331	1	213.091	1	213.091	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:331###	 	G1,	248.75	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=331	1	1	Pinosylvin	1	NIST17;	65
330	1	425.291	1	425.291	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:330###	 	G1,	230.66	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=330	1	0	NCGC00347557-02!4,4,10,13,14-pentamethyl-17-(1,5,6-trihydroxy-6-methylheptan-2-yl)-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthrene-2,3,12-triol	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	66
